date,time,line_short_code,headsign,freq_in_sec
11-Dec-22,14:05:07,SPL,to Sentul Timur,420
11-Dec-22,14:05:07,SPL,to Putra Heights,420
11-Dec-22,14:05:09,PYL,to Putrajaya,420
11-Dec-22,14:05:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:10:02,AGL,to Sentul Timur,600
11-Dec-22,14:10:02,AGL,to Ampang,600
11-Dec-22,14:10:03,KGL,to Kajang,547
11-Dec-22,14:10:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:10:04,KJL,to Gombak,420
11-Dec-22,14:10:05,KJL,to Putra Heights,420
11-Dec-22,14:10:06,MRL,to Titiwangsa,300
11-Dec-22,14:10:06,MRL,to KL Sentral,300
11-Dec-22,14:10:07,SPL,to Sentul Timur,420
11-Dec-22,14:10:07,SPL,to Putra Heights,420
11-Dec-22,14:10:09,PYL,to Putrajaya,420
11-Dec-22,14:10:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:15:02,AGL,to Sentul Timur,600
11-Dec-22,14:15:03,AGL,to Ampang,600
11-Dec-22,14:15:04,KGL,to Kajang,547
11-Dec-22,14:15:04,KGL,to Kwasa Damansara,547
11-Dec-22,14:15:05,KJL,to Gombak,420
11-Dec-22,14:15:05,KJL,to Putra Heights,420
11-Dec-22,14:15:06,MRL,to Titiwangsa,300
11-Dec-22,14:15:06,MRL,to KL Sentral,300
11-Dec-22,14:15:07,SPL,to Sentul Timur,420
11-Dec-22,14:15:08,SPL,to Putra Heights,420
11-Dec-22,14:15:09,PYL,to Putrajaya,420
11-Dec-22,14:15:10,PYL,to Kwasa Damansara,420
11-Dec-22,14:20:02,AGL,to Sentul Timur,600
11-Dec-22,14:20:02,AGL,to Ampang,600
11-Dec-22,14:20:03,KGL,to Kajang,547
11-Dec-22,14:20:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:20:04,KJL,to Gombak,420
11-Dec-22,14:20:05,KJL,to Putra Heights,420
11-Dec-22,14:20:05,MRL,to Titiwangsa,300
11-Dec-22,14:20:06,MRL,to KL Sentral,300
11-Dec-22,14:20:07,SPL,to Sentul Timur,420
11-Dec-22,14:20:07,SPL,to Putra Heights,420
11-Dec-22,14:20:09,PYL,to Putrajaya,420
11-Dec-22,14:20:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:25:02,AGL,to Sentul Timur,600
11-Dec-22,14:25:02,AGL,to Ampang,600
11-Dec-22,14:25:03,KGL,to Kajang,547
11-Dec-22,14:25:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:25:04,KJL,to Gombak,420
11-Dec-22,14:25:04,KJL,to Putra Heights,420
11-Dec-22,14:25:06,MRL,to Titiwangsa,300
11-Dec-22,14:25:06,MRL,to KL Sentral,300
11-Dec-22,14:25:07,SPL,to Sentul Timur,420
11-Dec-22,14:25:08,SPL,to Putra Heights,420
11-Dec-22,14:25:09,PYL,to Putrajaya,420
11-Dec-22,14:25:10,PYL,to Kwasa Damansara,420
11-Dec-22,14:30:02,AGL,to Sentul Timur,600
11-Dec-22,14:30:03,AGL,to Ampang,600
11-Dec-22,14:30:04,KGL,to Kajang,547
11-Dec-22,14:30:04,KGL,to Kwasa Damansara,547
11-Dec-22,14:30:05,KJL,to Gombak,420
11-Dec-22,14:30:05,KJL,to Putra Heights,420
11-Dec-22,14:30:06,MRL,to Titiwangsa,300
11-Dec-22,14:30:06,MRL,to KL Sentral,300
11-Dec-22,14:30:07,SPL,to Sentul Timur,420
11-Dec-22,14:30:08,SPL,to Putra Heights,420
11-Dec-22,14:30:09,PYL,to Putrajaya,420
11-Dec-22,14:30:10,PYL,to Kwasa Damansara,420
11-Dec-22,14:35:02,AGL,to Sentul Timur,600
11-Dec-22,14:35:02,AGL,to Ampang,600
11-Dec-22,14:35:03,KGL,to Kajang,547
11-Dec-22,14:35:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:35:04,KJL,to Gombak,420
11-Dec-22,14:35:05,KJL,to Putra Heights,420
11-Dec-22,14:35:05,MRL,to Titiwangsa,300
11-Dec-22,14:35:06,MRL,to KL Sentral,300
11-Dec-22,14:35:07,SPL,to Sentul Timur,420
11-Dec-22,14:35:07,SPL,to Putra Heights,420
11-Dec-22,14:35:09,PYL,to Putrajaya,420
11-Dec-22,14:35:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:40:02,AGL,to Sentul Timur,600
11-Dec-22,14:40:02,AGL,to Ampang,600
11-Dec-22,14:40:03,KGL,to Kajang,547
11-Dec-22,14:40:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:40:04,KJL,to Gombak,420
11-Dec-22,14:40:04,KJL,to Putra Heights,420
11-Dec-22,14:40:05,MRL,to Titiwangsa,300
11-Dec-22,14:40:06,MRL,to KL Sentral,300
11-Dec-22,14:40:06,SPL,to Sentul Timur,420
11-Dec-22,14:40:07,SPL,to Putra Heights,420
11-Dec-22,14:40:08,PYL,to Putrajaya,420
11-Dec-22,14:40:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:45:02,AGL,to Sentul Timur,600
11-Dec-22,14:45:03,AGL,to Ampang,600
11-Dec-22,14:45:03,KGL,to Kajang,547
11-Dec-22,14:45:04,KGL,to Kwasa Damansara,547
11-Dec-22,14:45:05,KJL,to Gombak,420
11-Dec-22,14:45:05,KJL,to Putra Heights,420
11-Dec-22,14:45:06,MRL,to Titiwangsa,300
11-Dec-22,14:45:06,MRL,to KL Sentral,300
11-Dec-22,14:45:07,SPL,to Sentul Timur,420
11-Dec-22,14:45:07,SPL,to Putra Heights,420
11-Dec-22,14:45:09,PYL,to Putrajaya,420
11-Dec-22,14:45:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:50:02,AGL,to Sentul Timur,600
11-Dec-22,14:50:02,AGL,to Ampang,600
11-Dec-22,14:50:03,KGL,to Kajang,547
11-Dec-22,14:50:03,KGL,to Kwasa Damansara,547
11-Dec-22,14:50:04,KJL,to Gombak,420
11-Dec-22,14:50:04,KJL,to Putra Heights,420
11-Dec-22,14:50:05,MRL,to Titiwangsa,300
11-Dec-22,14:50:06,MRL,to KL Sentral,300
11-Dec-22,14:50:06,SPL,to Sentul Timur,420
11-Dec-22,14:50:07,SPL,to Putra Heights,420
11-Dec-22,14:50:08,PYL,to Putrajaya,420
11-Dec-22,14:50:09,PYL,to Kwasa Damansara,420
11-Dec-22,14:55:02,AGL,to Sentul Timur,600
11-Dec-22,14:55:02,AGL,to Ampang,600
11-Dec-22,14:55:03,KGL,to Kajang,547
11-Dec-22,14:55:04,KGL,to Kwasa Damansara,547
11-Dec-22,14:55:04,KJL,to Gombak,420
11-Dec-22,14:55:05,KJL,to Putra Heights,420
11-Dec-22,14:55:05,MRL,to Titiwangsa,300
11-Dec-22,14:55:06,MRL,to KL Sentral,300
11-Dec-22,14:55:07,SPL,to Sentul Timur,420
11-Dec-22,14:55:07,SPL,to Putra Heights,420
11-Dec-22,14:55:09,PYL,to Putrajaya,420
11-Dec-22,14:55:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:00:02,AGL,to Sentul Timur,600
11-Dec-22,15:00:03,AGL,to Ampang,600
11-Dec-22,15:00:04,KGL,to Kajang,547
11-Dec-22,15:00:04,KGL,to Kwasa Damansara,547
11-Dec-22,15:00:05,KJL,to Gombak,420
11-Dec-22,15:00:05,KJL,to Putra Heights,420
11-Dec-22,15:00:06,MRL,to Titiwangsa,300
11-Dec-22,15:00:07,MRL,to KL Sentral,300
11-Dec-22,15:00:07,SPL,to Sentul Timur,420
11-Dec-22,15:00:08,SPL,to Putra Heights,420
11-Dec-22,15:00:09,PYL,to Putrajaya,420
11-Dec-22,15:00:10,PYL,to Kwasa Damansara,420
11-Dec-22,15:05:02,AGL,to Sentul Timur,600
11-Dec-22,15:05:02,AGL,to Ampang,600
11-Dec-22,15:05:03,KGL,to Kajang,547
11-Dec-22,15:05:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:05:04,KJL,to Gombak,420
11-Dec-22,15:05:05,KJL,to Putra Heights,420
11-Dec-22,15:05:05,MRL,to Titiwangsa,300
11-Dec-22,15:05:06,MRL,to KL Sentral,300
11-Dec-22,15:05:07,SPL,to Sentul Timur,420
11-Dec-22,15:05:07,SPL,to Putra Heights,420
11-Dec-22,15:05:09,PYL,to Putrajaya,420
11-Dec-22,15:05:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:10:02,AGL,to Sentul Timur,600
11-Dec-22,15:10:02,AGL,to Ampang,600
11-Dec-22,15:10:03,KGL,to Kajang,547
11-Dec-22,15:10:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:10:04,KJL,to Gombak,420
11-Dec-22,15:10:04,KJL,to Putra Heights,420
11-Dec-22,15:10:05,MRL,to Titiwangsa,300
11-Dec-22,15:10:06,MRL,to KL Sentral,300
11-Dec-22,15:10:06,SPL,to Sentul Timur,420
11-Dec-22,15:10:07,SPL,to Putra Heights,420
11-Dec-22,15:10:08,PYL,to Putrajaya,420
11-Dec-22,15:10:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:15:02,AGL,to Sentul Timur,600
11-Dec-22,15:15:03,AGL,to Ampang,600
11-Dec-22,15:15:04,KGL,to Kajang,547
11-Dec-22,15:15:04,KGL,to Kwasa Damansara,547
11-Dec-22,15:15:05,KJL,to Gombak,420
11-Dec-22,15:15:05,KJL,to Putra Heights,420
11-Dec-22,15:15:06,MRL,to Titiwangsa,300
11-Dec-22,15:15:06,MRL,to KL Sentral,300
11-Dec-22,15:15:07,SPL,to Sentul Timur,420
11-Dec-22,15:15:07,SPL,to Putra Heights,420
11-Dec-22,15:15:09,PYL,to Putrajaya,420
11-Dec-22,15:15:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:20:02,AGL,to Sentul Timur,600
11-Dec-22,15:20:02,AGL,to Ampang,600
11-Dec-22,15:20:03,KGL,to Kajang,547
11-Dec-22,15:20:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:20:04,KJL,to Gombak,420
11-Dec-22,15:20:04,KJL,to Putra Heights,420
11-Dec-22,15:20:05,MRL,to Titiwangsa,300
11-Dec-22,15:20:06,MRL,to KL Sentral,300
11-Dec-22,15:20:06,SPL,to Sentul Timur,420
11-Dec-22,15:20:07,SPL,to Putra Heights,420
11-Dec-22,15:20:08,PYL,to Putrajaya,420
11-Dec-22,15:20:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:25:02,AGL,to Sentul Timur,600
11-Dec-22,15:25:03,AGL,to Ampang,600
11-Dec-22,15:25:04,KGL,to Kajang,547
11-Dec-22,15:25:04,KGL,to Kwasa Damansara,547
11-Dec-22,15:25:05,KJL,to Gombak,420
11-Dec-22,15:25:05,KJL,to Putra Heights,420
11-Dec-22,15:25:06,MRL,to Titiwangsa,300
11-Dec-22,15:25:06,MRL,to KL Sentral,300
11-Dec-22,15:25:07,SPL,to Sentul Timur,420
11-Dec-22,15:25:08,SPL,to Putra Heights,420
11-Dec-22,15:25:09,PYL,to Putrajaya,420
11-Dec-22,15:25:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:30:02,AGL,to Sentul Timur,600
11-Dec-22,15:30:02,AGL,to Ampang,600
11-Dec-22,15:30:03,KGL,to Kajang,547
11-Dec-22,15:30:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:30:04,KJL,to Gombak,420
11-Dec-22,15:30:05,KJL,to Putra Heights,420
11-Dec-22,15:30:05,MRL,to Titiwangsa,300
11-Dec-22,15:30:06,MRL,to KL Sentral,300
11-Dec-22,15:30:07,SPL,to Sentul Timur,420
11-Dec-22,15:30:07,SPL,to Putra Heights,420
11-Dec-22,15:30:08,PYL,to Putrajaya,420
11-Dec-22,15:30:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:35:02,AGL,to Sentul Timur,600
11-Dec-22,15:35:02,AGL,to Ampang,600
11-Dec-22,15:35:03,KGL,to Kajang,547
11-Dec-22,15:35:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:35:04,KJL,to Gombak,420
11-Dec-22,15:35:05,KJL,to Putra Heights,420
11-Dec-22,15:35:06,MRL,to Titiwangsa,300
11-Dec-22,15:35:06,MRL,to KL Sentral,300
11-Dec-22,15:35:07,SPL,to Sentul Timur,420
11-Dec-22,15:35:07,SPL,to Putra Heights,420
11-Dec-22,15:35:09,PYL,to Putrajaya,420
11-Dec-22,15:35:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:40:02,AGL,to Sentul Timur,600
11-Dec-22,15:40:02,AGL,to Ampang,600
11-Dec-22,15:40:03,KGL,to Kajang,547
11-Dec-22,15:40:04,KGL,to Kwasa Damansara,547
11-Dec-22,15:40:05,KJL,to Gombak,420
11-Dec-22,15:40:05,KJL,to Putra Heights,420
11-Dec-22,15:40:06,MRL,to Titiwangsa,300
11-Dec-22,15:40:06,MRL,to KL Sentral,300
11-Dec-22,15:40:07,SPL,to Sentul Timur,420
11-Dec-22,15:40:07,SPL,to Putra Heights,420
11-Dec-22,15:40:09,PYL,to Putrajaya,420
11-Dec-22,15:40:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:45:02,AGL,to Sentul Timur,600
11-Dec-22,15:45:03,AGL,to Ampang,600
11-Dec-22,15:45:04,KGL,to Kajang,547
11-Dec-22,15:45:04,KGL,to Kwasa Damansara,547
11-Dec-22,15:45:05,KJL,to Gombak,420
11-Dec-22,15:45:05,KJL,to Putra Heights,420
11-Dec-22,15:45:06,MRL,to Titiwangsa,300
11-Dec-22,15:45:06,MRL,to KL Sentral,300
11-Dec-22,15:45:07,SPL,to Sentul Timur,420
11-Dec-22,15:45:08,SPL,to Putra Heights,420
11-Dec-22,15:45:09,PYL,to Putrajaya,420
11-Dec-22,15:45:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:50:02,AGL,to Sentul Timur,600
11-Dec-22,15:50:02,AGL,to Ampang,600
11-Dec-22,15:50:03,KGL,to Kajang,547
11-Dec-22,15:50:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:50:04,KJL,to Gombak,420
11-Dec-22,15:50:05,KJL,to Putra Heights,420
11-Dec-22,15:50:05,MRL,to Titiwangsa,300
11-Dec-22,15:50:06,MRL,to KL Sentral,300
11-Dec-22,15:50:07,SPL,to Sentul Timur,420
11-Dec-22,15:50:07,SPL,to Putra Heights,420
11-Dec-22,15:50:09,PYL,to Putrajaya,420
11-Dec-22,15:50:09,PYL,to Kwasa Damansara,420
11-Dec-22,15:55:02,AGL,to Sentul Timur,600
11-Dec-22,15:55:02,AGL,to Ampang,600
11-Dec-22,15:55:03,KGL,to Kajang,547
11-Dec-22,15:55:03,KGL,to Kwasa Damansara,547
11-Dec-22,15:55:04,KJL,to Gombak,420
11-Dec-22,15:55:04,KJL,to Putra Heights,420
11-Dec-22,15:55:05,MRL,to Titiwangsa,300
11-Dec-22,15:55:06,MRL,to KL Sentral,300
11-Dec-22,15:55:06,SPL,to Sentul Timur,420
11-Dec-22,15:55:07,SPL,to Putra Heights,420
11-Dec-22,15:55:08,PYL,to Putrajaya,420
11-Dec-22,15:55:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:00:05,AGL,to Sentul Timur,600
11-Dec-22,16:00:06,AGL,to Ampang,600
11-Dec-22,16:00:07,KGL,to Kajang,547
11-Dec-22,16:00:07,KGL,to Kwasa Damansara,547
11-Dec-22,16:00:08,KJL,to Gombak,420
11-Dec-22,16:00:08,KJL,to Putra Heights,420
11-Dec-22,16:00:09,MRL,to Titiwangsa,300
11-Dec-22,16:00:09,MRL,to KL Sentral,300
11-Dec-22,16:00:10,SPL,to Sentul Timur,420
11-Dec-22,16:00:11,SPL,to Putra Heights,420
11-Dec-22,16:00:12,PYL,to Putrajaya,420
11-Dec-22,16:00:13,PYL,to Kwasa Damansara,420
11-Dec-22,16:05:02,AGL,to Sentul Timur,600
11-Dec-22,16:05:02,AGL,to Ampang,600
11-Dec-22,16:05:03,KGL,to Kajang,547
11-Dec-22,16:05:03,KGL,to Kwasa Damansara,547
11-Dec-22,16:05:04,KJL,to Gombak,420
11-Dec-22,16:05:04,KJL,to Putra Heights,420
11-Dec-22,16:05:05,MRL,to Titiwangsa,300
11-Dec-22,16:05:06,MRL,to KL Sentral,300
11-Dec-22,16:05:07,SPL,to Sentul Timur,420
11-Dec-22,16:05:07,SPL,to Putra Heights,420
11-Dec-22,16:05:09,PYL,to Putrajaya,420
11-Dec-22,16:05:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:10:02,AGL,to Sentul Timur,600
11-Dec-22,16:10:02,AGL,to Ampang,600
11-Dec-22,16:10:03,KGL,to Kajang,547
11-Dec-22,16:10:03,KGL,to Kwasa Damansara,547
11-Dec-22,16:10:04,KJL,to Gombak,420
11-Dec-22,16:10:04,KJL,to Putra Heights,420
11-Dec-22,16:10:05,MRL,to Titiwangsa,300
11-Dec-22,16:10:06,MRL,to KL Sentral,300
11-Dec-22,16:10:06,SPL,to Sentul Timur,420
11-Dec-22,16:10:07,SPL,to Putra Heights,420
11-Dec-22,16:10:08,PYL,to Putrajaya,420
11-Dec-22,16:10:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:15:02,AGL,to Sentul Timur,600
11-Dec-22,16:15:02,AGL,to Ampang,600
11-Dec-22,16:15:03,KGL,to Kajang,547
11-Dec-22,16:15:04,KGL,to Kwasa Damansara,547
11-Dec-22,16:15:05,KJL,to Gombak,420
11-Dec-22,16:15:05,KJL,to Putra Heights,420
11-Dec-22,16:15:06,MRL,to Titiwangsa,300
11-Dec-22,16:15:06,MRL,to KL Sentral,300
11-Dec-22,16:15:07,SPL,to Sentul Timur,420
11-Dec-22,16:15:07,SPL,to Putra Heights,420
11-Dec-22,16:15:09,PYL,to Putrajaya,420
11-Dec-22,16:15:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:20:03,AGL,to Sentul Timur,600
11-Dec-22,16:20:03,AGL,to Ampang,600
11-Dec-22,16:20:04,KGL,to Kajang,547
11-Dec-22,16:20:04,KGL,to Kwasa Damansara,547
11-Dec-22,16:20:05,KJL,to Gombak,420
11-Dec-22,16:20:05,KJL,to Putra Heights,420
11-Dec-22,16:20:06,MRL,to Titiwangsa,300
11-Dec-22,16:20:07,MRL,to KL Sentral,300
11-Dec-22,16:20:08,SPL,to Sentul Timur,420
11-Dec-22,16:20:08,SPL,to Putra Heights,420
11-Dec-22,16:20:09,PYL,to Putrajaya,420
11-Dec-22,16:20:10,PYL,to Kwasa Damansara,420
11-Dec-22,16:25:02,AGL,to Sentul Timur,600
11-Dec-22,16:25:02,AGL,to Ampang,600
11-Dec-22,16:25:03,KGL,to Kajang,547
11-Dec-22,16:25:03,KGL,to Kwasa Damansara,547
11-Dec-22,16:25:04,KJL,to Gombak,420
11-Dec-22,16:25:05,KJL,to Putra Heights,420
11-Dec-22,16:25:05,MRL,to Titiwangsa,300
11-Dec-22,16:25:06,MRL,to KL Sentral,300
11-Dec-22,16:25:07,SPL,to Sentul Timur,420
11-Dec-22,16:25:07,SPL,to Putra Heights,420
11-Dec-22,16:25:09,PYL,to Putrajaya,420
11-Dec-22,16:25:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:30:02,AGL,to Sentul Timur,600
11-Dec-22,16:30:03,AGL,to Ampang,600
11-Dec-22,16:30:04,KGL,to Kajang,547
11-Dec-22,16:30:04,KGL,to Kwasa Damansara,547
11-Dec-22,16:30:05,KJL,to Gombak,420
11-Dec-22,16:30:05,KJL,to Putra Heights,420
11-Dec-22,16:30:06,MRL,to Titiwangsa,300
11-Dec-22,16:30:06,MRL,to KL Sentral,300
11-Dec-22,16:30:07,SPL,to Sentul Timur,420
11-Dec-22,16:30:08,SPL,to Putra Heights,420
11-Dec-22,16:30:09,PYL,to Putrajaya,420
11-Dec-22,16:30:10,PYL,to Kwasa Damansara,420
11-Dec-22,16:35:02,AGL,to Sentul Timur,600
11-Dec-22,16:35:03,AGL,to Ampang,600
11-Dec-22,16:35:03,KGL,to Kajang,547
11-Dec-22,16:35:04,KGL,to Kwasa Damansara,547
11-Dec-22,16:35:05,KJL,to Gombak,420
11-Dec-22,16:35:05,KJL,to Putra Heights,420
11-Dec-22,16:35:06,MRL,to Titiwangsa,300
11-Dec-22,16:35:06,MRL,to KL Sentral,300
11-Dec-22,16:35:07,SPL,to Sentul Timur,420
11-Dec-22,16:35:07,SPL,to Putra Heights,420
11-Dec-22,16:35:09,PYL,to Putrajaya,420
11-Dec-22,16:35:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:40:02,AGL,to Sentul Timur,600
11-Dec-22,16:40:02,AGL,to Ampang,600
11-Dec-22,16:40:03,KGL,to Kajang,547
11-Dec-22,16:40:04,KGL,to Kwasa Damansara,547
11-Dec-22,16:40:05,KJL,to Gombak,420
11-Dec-22,16:40:05,KJL,to Putra Heights,420
11-Dec-22,16:40:06,MRL,to Titiwangsa,300
11-Dec-22,16:40:06,MRL,to KL Sentral,300
11-Dec-22,16:40:07,SPL,to Sentul Timur,420
11-Dec-22,16:40:08,SPL,to Putra Heights,420
11-Dec-22,16:40:09,PYL,to Putrajaya,420
11-Dec-22,16:40:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:45:02,AGL,to Sentul Timur,600
11-Dec-22,16:45:02,AGL,to Ampang,600
11-Dec-22,16:45:03,KGL,to Kajang,547
11-Dec-22,16:45:03,KGL,to Kwasa Damansara,547
11-Dec-22,16:45:04,KJL,to Gombak,420
11-Dec-22,16:45:04,KJL,to Putra Heights,420
11-Dec-22,16:45:05,MRL,to Titiwangsa,300
11-Dec-22,16:45:06,MRL,to KL Sentral,300
11-Dec-22,16:45:06,SPL,to Sentul Timur,420
11-Dec-22,16:45:07,SPL,to Putra Heights,420
11-Dec-22,16:45:08,PYL,to Putrajaya,420
11-Dec-22,16:45:09,PYL,to Kwasa Damansara,420
11-Dec-22,16:50:05,AGL,to Sentul Timur,600
11-Dec-22,16:50:06,AGL,to Ampang,600
11-Dec-22,16:50:06,KGL,to Kajang,547
11-Dec-22,16:50:07,KGL,to Kwasa Damansara,547
11-Dec-22,16:50:08,KJL,to Gombak,420
11-Dec-22,16:50:08,KJL,to Putra Heights,420
11-Dec-22,16:50:09,MRL,to Titiwangsa,300
11-Dec-22,16:50:09,MRL,to KL Sentral,300
11-Dec-22,16:50:10,SPL,to Sentul Timur,420
11-Dec-22,16:50:10,SPL,to Putra Heights,420
11-Dec-22,16:50:12,PYL,to Putrajaya,420
11-Dec-22,16:50:12,PYL,to Kwasa Damansara,420
11-Dec-22,16:55:02,AGL,to Sentul Timur,600
11-Dec-22,16:55:02,AGL,to Ampang,600
11-Dec-22,16:55:03,KGL,to Kajang,547
11-Dec-22,16:55:03,KGL,to Kwasa Damansara,547
11-Dec-22,16:55:04,KJL,to Gombak,420
11-Dec-22,16:55:04,KJL,to Putra Heights,420
11-Dec-22,16:55:05,MRL,to Titiwangsa,300
11-Dec-22,16:55:06,MRL,to KL Sentral,300
11-Dec-22,16:55:06,SPL,to Sentul Timur,420
11-Dec-22,16:55:07,SPL,to Putra Heights,420
11-Dec-22,16:55:08,PYL,to Putrajaya,420
11-Dec-22,16:55:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:00:02,AGL,to Sentul Timur,600
11-Dec-22,17:00:02,AGL,to Ampang,600
11-Dec-22,17:00:03,KGL,to Kajang,547
11-Dec-22,17:00:04,KGL,to Kwasa Damansara,547
11-Dec-22,17:00:04,KJL,to Gombak,420
11-Dec-22,17:00:05,KJL,to Putra Heights,420
11-Dec-22,17:00:06,MRL,to Titiwangsa,300
11-Dec-22,17:00:06,MRL,to KL Sentral,300
11-Dec-22,17:00:07,SPL,to Sentul Timur,420
11-Dec-22,17:00:07,SPL,to Putra Heights,420
11-Dec-22,17:00:09,PYL,to Putrajaya,420
11-Dec-22,17:00:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:05:02,AGL,to Sentul Timur,600
11-Dec-22,17:05:03,AGL,to Ampang,600
11-Dec-22,17:05:04,KGL,to Kajang,547
11-Dec-22,17:05:04,KGL,to Kwasa Damansara,547
11-Dec-22,17:05:05,KJL,to Gombak,420
11-Dec-22,17:05:05,KJL,to Putra Heights,420
11-Dec-22,17:05:06,MRL,to Titiwangsa,300
11-Dec-22,17:05:06,MRL,to KL Sentral,300
11-Dec-22,17:05:07,SPL,to Sentul Timur,420
11-Dec-22,17:05:08,SPL,to Putra Heights,420
11-Dec-22,17:05:09,PYL,to Putrajaya,420
11-Dec-22,17:05:10,PYL,to Kwasa Damansara,420
11-Dec-22,17:10:01,AGL,to Sentul Timur,600
11-Dec-22,17:10:02,AGL,to Ampang,600
11-Dec-22,17:10:03,KGL,to Kajang,547
11-Dec-22,17:10:03,KGL,to Kwasa Damansara,547
11-Dec-22,17:10:04,KJL,to Gombak,420
11-Dec-22,17:10:04,KJL,to Putra Heights,420
11-Dec-22,17:10:05,MRL,to Titiwangsa,300
11-Dec-22,17:10:05,MRL,to KL Sentral,300
11-Dec-22,17:10:06,SPL,to Sentul Timur,420
11-Dec-22,17:10:07,SPL,to Putra Heights,420
11-Dec-22,17:10:08,PYL,to Putrajaya,420
11-Dec-22,17:10:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:15:02,AGL,to Sentul Timur,600
11-Dec-22,17:15:02,AGL,to Ampang,600
11-Dec-22,17:15:03,KGL,to Kajang,547
11-Dec-22,17:15:03,KGL,to Kwasa Damansara,547
11-Dec-22,17:15:04,KJL,to Gombak,420
11-Dec-22,17:15:04,KJL,to Putra Heights,420
11-Dec-22,17:15:05,MRL,to Titiwangsa,300
11-Dec-22,17:15:06,MRL,to KL Sentral,300
11-Dec-22,17:15:06,SPL,to Sentul Timur,420
11-Dec-22,17:15:07,SPL,to Putra Heights,420
11-Dec-22,17:15:08,PYL,to Putrajaya,420
11-Dec-22,17:15:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:20:02,AGL,to Sentul Timur,600
11-Dec-22,17:20:02,AGL,to Ampang,600
11-Dec-22,17:20:03,KGL,to Kajang,547
11-Dec-22,17:20:04,KGL,to Kwasa Damansara,547
11-Dec-22,17:20:05,KJL,to Gombak,420
11-Dec-22,17:20:05,KJL,to Putra Heights,420
11-Dec-22,17:20:06,MRL,to Titiwangsa,300
11-Dec-22,17:20:06,MRL,to KL Sentral,300
11-Dec-22,17:20:07,SPL,to Sentul Timur,420
11-Dec-22,17:20:07,SPL,to Putra Heights,420
11-Dec-22,17:20:09,PYL,to Putrajaya,420
11-Dec-22,17:20:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:25:02,AGL,to Sentul Timur,600
11-Dec-22,17:25:02,AGL,to Ampang,600
11-Dec-22,17:25:03,KGL,to Kajang,547
11-Dec-22,17:25:03,KGL,to Kwasa Damansara,547
11-Dec-22,17:25:04,KJL,to Gombak,420
11-Dec-22,17:25:04,KJL,to Putra Heights,420
11-Dec-22,17:25:05,MRL,to Titiwangsa,300
11-Dec-22,17:25:06,MRL,to KL Sentral,300
11-Dec-22,17:25:06,SPL,to Sentul Timur,420
11-Dec-22,17:25:07,SPL,to Putra Heights,420
11-Dec-22,17:25:08,PYL,to Putrajaya,420
11-Dec-22,17:25:09,PYL,to Kwasa Damansara,420
11-Dec-22,17:30:02,AGL,to Sentul Timur,600
11-Dec-22,17:30:02,AGL,to Ampang,600
11-Dec-22,17:30:03,KGL,to Kajang,547
11-Dec-22,17:30:04,KGL,to Kwasa Damansara,547
11-Dec-22,17:30:05,KJL,to Gombak,420
11-Dec-22,17:30:05,KJL,to Putra Heights,420
11-Dec-22,17:30:06,MRL,to Titiwangsa,300
11-Dec-22,17:30:06,MRL,to KL Sentral,300
11-Dec-22,17:30:07,SPL,to Sentul Timur,420
11-Dec-22,17:30:07,SPL,to Putra Heights,420
