date,time,line_short_code,headsign,freq_in_sec
26-Jul-22,4:05:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:05:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:05:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:10:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:10:01 PM,AGL,to Ampang,480
26-Jul-22,4:10:01 PM,KGL,to Kajang,480
26-Jul-22,4:10:01 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:10:01 PM,KJL,to Gombak,420
26-Jul-22,4:10:01 PM,KJL,to Putra Heights,420
26-Jul-22,4:10:01 PM,MRL,to Titiwangsa,300
26-Jul-22,4:10:01 PM,MRL,to KL Sentral,300
26-Jul-22,4:10:01 PM,SPL,to Sentul Timur,840
26-Jul-22,4:10:01 PM,SPL,to Putra Heights,840
26-Jul-22,4:10:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:10:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:15:02 PM,AGL,to Sentul Timur,480
26-Jul-22,4:15:02 PM,AGL,to Ampang,480
26-Jul-22,4:15:02 PM,KGL,to Kajang,480
26-Jul-22,4:15:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:15:02 PM,KJL,to Gombak,420
26-Jul-22,4:15:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:15:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:15:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:15:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:15:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:15:03 PM,PYL,to Putrajaya,360
26-Jul-22,4:15:03 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:20:02 PM,AGL,to Sentul Timur,480
26-Jul-22,4:20:02 PM,AGL,to Ampang,480
26-Jul-22,4:20:02 PM,KGL,to Kajang,480
26-Jul-22,4:20:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:20:02 PM,KJL,to Gombak,420
26-Jul-22,4:20:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:20:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:20:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:20:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:20:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:20:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:20:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:25:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:25:01 PM,AGL,to Ampang,480
26-Jul-22,4:25:01 PM,KGL,to Kajang,480
26-Jul-22,4:25:01 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:25:01 PM,KJL,to Gombak,420
26-Jul-22,4:25:01 PM,KJL,to Putra Heights,420
26-Jul-22,4:25:01 PM,MRL,to Titiwangsa,300
26-Jul-22,4:25:01 PM,MRL,to KL Sentral,300
26-Jul-22,4:25:01 PM,SPL,to Sentul Timur,840
26-Jul-22,4:25:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:25:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:25:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:25:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:30:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:30:01 PM,AGL,to Ampang,480
26-Jul-22,4:30:01 PM,KGL,to Kajang,480
26-Jul-22,4:30:01 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:30:01 PM,KJL,to Gombak,420
26-Jul-22,4:30:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:30:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:30:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:30:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:30:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:30:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:30:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:35:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:35:02 PM,AGL,to Ampang,480
26-Jul-22,4:35:02 PM,KGL,to Kajang,480
26-Jul-22,4:35:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:35:02 PM,KJL,to Gombak,420
26-Jul-22,4:35:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:35:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:35:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:35:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:35:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:35:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:35:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:40:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:40:01 PM,AGL,to Ampang,480
26-Jul-22,4:40:02 PM,KGL,to Kajang,480
26-Jul-22,4:40:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:40:02 PM,KJL,to Gombak,420
26-Jul-22,4:40:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:40:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:40:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:40:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:40:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:40:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:40:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:45:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:45:02 PM,AGL,to Ampang,480
26-Jul-22,4:45:02 PM,KGL,to Kajang,480
26-Jul-22,4:45:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:45:02 PM,KJL,to Gombak,420
26-Jul-22,4:45:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:45:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:45:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:45:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:45:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:45:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:45:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:50:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:50:02 PM,AGL,to Ampang,480
26-Jul-22,4:50:02 PM,KGL,to Kajang,480
26-Jul-22,4:50:02 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:50:02 PM,KJL,to Gombak,420
26-Jul-22,4:50:02 PM,KJL,to Putra Heights,420
26-Jul-22,4:50:02 PM,MRL,to Titiwangsa,300
26-Jul-22,4:50:02 PM,MRL,to KL Sentral,300
26-Jul-22,4:50:02 PM,SPL,to Sentul Timur,840
26-Jul-22,4:50:02 PM,SPL,to Putra Heights,840
26-Jul-22,4:50:02 PM,PYL,to Putrajaya,360
26-Jul-22,4:50:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,4:55:01 PM,AGL,to Sentul Timur,480
26-Jul-22,4:55:01 PM,AGL,to Ampang,480
26-Jul-22,4:55:01 PM,KGL,to Kajang,480
26-Jul-22,4:55:01 PM,KGL,to Kwasa Damansara,480
26-Jul-22,4:55:01 PM,KJL,to Gombak,420
26-Jul-22,4:55:01 PM,KJL,to Putra Heights,420
26-Jul-22,4:55:01 PM,MRL,to Titiwangsa,300
26-Jul-22,4:55:01 PM,MRL,to KL Sentral,300
26-Jul-22,4:55:01 PM,SPL,to Sentul Timur,840
26-Jul-22,4:55:01 PM,SPL,to Putra Heights,840
26-Jul-22,4:55:01 PM,PYL,to Putrajaya,360
26-Jul-22,4:55:02 PM,PYL,to Kwasa Damansara,360
26-Jul-22,5:00:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:00:01 PM,AGL,to Ampang,360
26-Jul-22,5:00:02 PM,KGL,to Kajang,360
26-Jul-22,5:00:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:00:02 PM,KJL,to Gombak,300
26-Jul-22,5:00:02 PM,KJL,to Putra Heights,300
26-Jul-22,5:00:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:00:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:00:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:00:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:00:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:00:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:05:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:05:02 PM,AGL,to Ampang,360
26-Jul-22,5:05:02 PM,KGL,to Kajang,360
26-Jul-22,5:05:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:05:02 PM,KJL,to Gombak,300
26-Jul-22,5:05:02 PM,KJL,to Putra Heights,300
26-Jul-22,5:05:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:05:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:05:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:05:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:05:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:05:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:10:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:10:01 PM,AGL,to Ampang,360
26-Jul-22,5:10:01 PM,KGL,to Kajang,360
26-Jul-22,5:10:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:10:01 PM,KJL,to Gombak,300
26-Jul-22,5:10:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:10:01 PM,MRL,to Titiwangsa,600
26-Jul-22,5:10:01 PM,MRL,to KL Sentral,600
26-Jul-22,5:10:01 PM,SPL,to Sentul Timur,360
26-Jul-22,5:10:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:10:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:10:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:10:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:15:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:15:01 PM,AGL,to Ampang,360
26-Jul-22,5:15:01 PM,KGL,to Kajang,360
26-Jul-22,5:15:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:15:01 PM,KJL,to Gombak,300
26-Jul-22,5:15:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:15:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:15:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:15:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:15:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:15:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:15:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:17:24 PM,SPL,to Putra Heights,360
26-Jul-22,5:17:24 PM,SPL,to Sentul Timur,360
26-Jul-22,5:17:36 PM,SPL,to Putra Heights,360
26-Jul-22,5:17:36 PM,SPL,to Sentul Timur,360
26-Jul-22,5:17:51 PM,SPL,to Putra Heights,360
26-Jul-22,5:17:51 PM,SPL,to Sentul Timur,360
26-Jul-22,5:18:10 PM,SPL,to Putra Heights,360
26-Jul-22,5:18:10 PM,SPL,to Sentul Timur,360
26-Jul-22,5:20:02 PM,AGL,to Sentul Timur,360
26-Jul-22,5:20:02 PM,AGL,to Ampang,360
26-Jul-22,5:20:02 PM,KGL,to Kajang,360
26-Jul-22,5:20:03 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:20:03 PM,KJL,to Gombak,300
26-Jul-22,5:20:03 PM,KJL,to Putra Heights,300
26-Jul-22,5:20:03 PM,MRL,to Titiwangsa,600
26-Jul-22,5:20:03 PM,MRL,to KL Sentral,600
26-Jul-22,5:20:03 PM,SPL,to Sentul Timur,360
26-Jul-22,5:20:03 PM,SPL,to Putra Heights,360
26-Jul-22,5:20:03 PM,PYL,to Putrajaya,240
26-Jul-22,5:20:03 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:25:02 PM,AGL,to Sentul Timur,360
26-Jul-22,5:25:02 PM,AGL,to Ampang,360
26-Jul-22,5:25:02 PM,KGL,to Kajang,360
26-Jul-22,5:25:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:25:02 PM,KJL,to Gombak,300
26-Jul-22,5:25:02 PM,KJL,to Putra Heights,300
26-Jul-22,5:25:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:25:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:25:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:25:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:25:03 PM,PYL,to Putrajaya,240
26-Jul-22,5:25:03 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:30:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:30:02 PM,AGL,to Ampang,360
26-Jul-22,5:30:02 PM,KGL,to Kajang,360
26-Jul-22,5:30:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:30:02 PM,KJL,to Gombak,300
26-Jul-22,5:30:02 PM,KJL,to Putra Heights,300
26-Jul-22,5:30:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:30:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:30:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:30:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:30:03 PM,PYL,to Putrajaya,240
26-Jul-22,5:30:03 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:35:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:35:01 PM,AGL,to Ampang,360
26-Jul-22,5:35:01 PM,KGL,to Kajang,360
26-Jul-22,5:35:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:35:01 PM,KJL,to Gombak,300
26-Jul-22,5:35:02 PM,KJL,to Putra Heights,300
26-Jul-22,5:35:02 PM,MRL,to Titiwangsa,600
26-Jul-22,5:35:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:35:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:35:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:35:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:35:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:40:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:40:01 PM,AGL,to Ampang,360
26-Jul-22,5:40:01 PM,KGL,to Kajang,360
26-Jul-22,5:40:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:40:01 PM,KJL,to Gombak,300
26-Jul-22,5:40:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:40:01 PM,MRL,to Titiwangsa,600
26-Jul-22,5:40:01 PM,MRL,to KL Sentral,600
26-Jul-22,5:40:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:40:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:40:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:40:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:42:35 PM,AGL,to Sentul Timur,360
26-Jul-22,5:42:36 PM,AGL,to Ampang,360
26-Jul-22,5:42:36 PM,KGL,to Kajang,360
26-Jul-22,5:42:36 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:42:36 PM,KJL,to Gombak,300
26-Jul-22,5:42:36 PM,KJL,to Putra Heights,300
26-Jul-22,5:42:36 PM,MRL,to Titiwangsa,600
26-Jul-22,5:42:36 PM,MRL,to KL Sentral,600
26-Jul-22,5:42:36 PM,SPL,to Sentul Timur,180
26-Jul-22,5:42:36 PM,SPL,to Putra Heights,180
26-Jul-22,5:42:36 PM,SPL,to Sentul Timur,360
26-Jul-22,5:42:36 PM,SPL,to Putra Heights,360
26-Jul-22,5:42:36 PM,PYL,to Putrajaya,240
26-Jul-22,5:42:37 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:45:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:45:01 PM,AGL,to Ampang,360
26-Jul-22,5:45:01 PM,KGL,to Kajang,360
26-Jul-22,5:45:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:45:01 PM,KJL,to Gombak,300
26-Jul-22,5:45:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:45:01 PM,MRL,to Titiwangsa,600
26-Jul-22,5:45:02 PM,MRL,to KL Sentral,600
26-Jul-22,5:45:02 PM,SPL,to Sentul Timur,180
26-Jul-22,5:45:02 PM,SPL,to Putra Heights,180
26-Jul-22,5:45:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:45:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:45:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:45:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:49:53 PM,AGL,to Sentul Timur,360
26-Jul-22,5:49:53 PM,AGL,to Ampang,360
26-Jul-22,5:49:53 PM,KGL,to Kajang,360
26-Jul-22,5:49:53 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:49:53 PM,KJL,to Gombak,300
26-Jul-22,5:49:53 PM,KJL,to Putra Heights,300
26-Jul-22,5:49:53 PM,MRL,to Titiwangsa,600
26-Jul-22,5:49:53 PM,MRL,to KL Sentral,600
26-Jul-22,5:49:53 PM,SPL,to Sentul Timur,180
26-Jul-22,5:49:53 PM,SPL,to Putra Heights,180
26-Jul-22,5:49:53 PM,SPL,to Sentul Timur,360
26-Jul-22,5:49:53 PM,SPL,to Putra Heights,360
26-Jul-22,5:49:54 PM,PYL,to Putrajaya,240
26-Jul-22,5:49:54 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:50:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:50:01 PM,AGL,to Ampang,360
26-Jul-22,5:50:01 PM,KGL,to Kajang,360
26-Jul-22,5:50:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:50:01 PM,KJL,to Gombak,300
26-Jul-22,5:50:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:50:01 PM,MRL,to Titiwangsa,600
26-Jul-22,5:50:01 PM,MRL,to KL Sentral,600
26-Jul-22,5:50:02 PM,SPL,to Sentul Timur,180
26-Jul-22,5:50:02 PM,SPL,to Putra Heights,180
26-Jul-22,5:50:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:50:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:50:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:50:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:50:40 PM,AGL,to Sentul Timur,360
26-Jul-22,5:50:40 PM,AGL,to Ampang,360
26-Jul-22,5:50:41 PM,KGL,to Kajang,360
26-Jul-22,5:50:41 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:50:41 PM,KJL,to Gombak,300
26-Jul-22,5:50:41 PM,KJL,to Putra Heights,300
26-Jul-22,5:50:41 PM,MRL,to Titiwangsa,600
26-Jul-22,5:50:41 PM,MRL,to KL Sentral,600
26-Jul-22,5:50:41 PM,SPL,to Sentul Timur,180
26-Jul-22,5:50:41 PM,SPL,to Putra Heights,180
26-Jul-22,5:50:41 PM,SPL,to Sentul Timur,360
26-Jul-22,5:50:41 PM,SPL,to Putra Heights,360
26-Jul-22,5:50:41 PM,PYL,to Putrajaya,240
26-Jul-22,5:50:41 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:50:49 PM,AGL,to Sentul Timur,360
26-Jul-22,5:50:49 PM,AGL,to Ampang,360
26-Jul-22,5:50:50 PM,KGL,to Kajang,360
26-Jul-22,5:50:50 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:50:50 PM,KJL,to Gombak,300
26-Jul-22,5:50:50 PM,KJL,to Putra Heights,300
26-Jul-22,5:50:50 PM,MRL,to Titiwangsa,600
26-Jul-22,5:50:50 PM,MRL,to KL Sentral,600
26-Jul-22,5:50:50 PM,SPL,to Sentul Timur,180
26-Jul-22,5:50:50 PM,SPL,to Putra Heights,180
26-Jul-22,5:50:50 PM,SPL,to Sentul Timur,360
26-Jul-22,5:50:50 PM,SPL,to Putra Heights,360
26-Jul-22,5:50:50 PM,PYL,to Putrajaya,240
26-Jul-22,5:50:50 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:55:01 PM,AGL,to Sentul Timur,360
26-Jul-22,5:55:01 PM,AGL,to Ampang,360
26-Jul-22,5:55:01 PM,KGL,to Kajang,360
26-Jul-22,5:55:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:55:01 PM,KJL,to Gombak,300
26-Jul-22,5:55:01 PM,KJL,to Putra Heights,300
26-Jul-22,5:55:01 PM,MRL,to Titiwangsa,600
26-Jul-22,5:55:01 PM,MRL,to KL Sentral,600
26-Jul-22,5:55:01 PM,SPL,to Sentul Timur,180
26-Jul-22,5:55:01 PM,SPL,to Putra Heights,180
26-Jul-22,5:55:02 PM,SPL,to Sentul Timur,360
26-Jul-22,5:55:02 PM,SPL,to Putra Heights,360
26-Jul-22,5:55:02 PM,PYL,to Putrajaya,240
26-Jul-22,5:55:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:56:18 PM,AGL,to Sentul Timur,360
26-Jul-22,5:56:18 PM,AGL,to Ampang,360
26-Jul-22,5:56:18 PM,KGL,to Kajang,360
26-Jul-22,5:56:18 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:56:18 PM,KJL,to Gombak,300
26-Jul-22,5:56:18 PM,KJL,to Putra Heights,300
26-Jul-22,5:56:18 PM,MRL,to Titiwangsa,600
26-Jul-22,5:56:18 PM,MRL,to KL Sentral,600
26-Jul-22,5:56:18 PM,SPL,to Sentul Timur,180
26-Jul-22,5:56:18 PM,SPL,to Putra Heights,180
26-Jul-22,5:56:19 PM,PYL,to Putrajaya,240
26-Jul-22,5:56:19 PM,PYL,to Kwasa Damansara,240
26-Jul-22,5:58:25 PM,AGL,to Sentul Timur,360
26-Jul-22,5:58:25 PM,AGL,to Ampang,360
26-Jul-22,5:58:25 PM,KGL,to Kajang,360
26-Jul-22,5:58:25 PM,KGL,to Kwasa Damansara,360
26-Jul-22,5:58:25 PM,KJL,to Gombak,300
26-Jul-22,5:58:25 PM,KJL,to Putra Heights,300
26-Jul-22,5:58:25 PM,MRL,to Titiwangsa,600
26-Jul-22,5:58:25 PM,MRL,to KL Sentral,600
26-Jul-22,5:58:25 PM,SPL,to Sentul Timur,180
26-Jul-22,5:58:25 PM,SPL,to Putra Heights,180
26-Jul-22,5:58:25 PM,PYL,to Putrajaya,240
26-Jul-22,5:58:25 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:00:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:00:02 PM,AGL,to Ampang,360
26-Jul-22,6:00:02 PM,KGL,to Kajang,360
26-Jul-22,6:00:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:00:02 PM,KJL,to Gombak,300
26-Jul-22,6:00:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:00:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:00:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:00:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:00:02 PM,SPL,to Putra Heights,180
26-Jul-22,6:00:02 PM,PYL,to Putrajaya,240
26-Jul-22,6:00:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:05:02 PM,AGL,to Sentul Timur,360
26-Jul-22,6:05:02 PM,AGL,to Ampang,360
26-Jul-22,6:05:02 PM,KGL,to Kajang,360
26-Jul-22,6:05:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:05:02 PM,KJL,to Gombak,300
26-Jul-22,6:05:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:05:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:05:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:05:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:05:02 PM,SPL,to Putra Heights,180
26-Jul-22,6:05:03 PM,PYL,to Putrajaya,240
26-Jul-22,6:05:03 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:10:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:10:01 PM,AGL,to Ampang,360
26-Jul-22,6:10:01 PM,KGL,to Kajang,360
26-Jul-22,6:10:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:10:01 PM,KJL,to Gombak,300
26-Jul-22,6:10:01 PM,KJL,to Putra Heights,300
26-Jul-22,6:10:01 PM,MRL,to Titiwangsa,600
26-Jul-22,6:10:01 PM,MRL,to KL Sentral,600
26-Jul-22,6:10:01 PM,SPL,to Sentul Timur,180
26-Jul-22,6:10:01 PM,SPL,to Putra Heights,180
26-Jul-22,6:10:02 PM,PYL,to Putrajaya,240
26-Jul-22,6:10:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:15:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:15:01 PM,AGL,to Ampang,360
26-Jul-22,6:15:02 PM,KGL,to Kajang,360
26-Jul-22,6:15:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:15:02 PM,KJL,to Gombak,300
26-Jul-22,6:15:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:15:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:15:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:15:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:15:02 PM,SPL,to Putra Heights,180
26-Jul-22,6:15:02 PM,PYL,to Putrajaya,240
26-Jul-22,6:15:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:20:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:20:01 PM,AGL,to Ampang,360
26-Jul-22,6:20:01 PM,KGL,to Kajang,360
26-Jul-22,6:20:01 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:20:02 PM,KJL,to Gombak,300
26-Jul-22,6:20:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:20:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:20:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:20:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:20:02 PM,SPL,to Putra Heights,180
26-Jul-22,6:20:02 PM,PYL,to Putrajaya,240
26-Jul-22,6:20:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:25:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:25:01 PM,AGL,to Ampang,360
26-Jul-22,6:25:02 PM,KGL,to Kajang,360
26-Jul-22,6:25:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:25:02 PM,KJL,to Gombak,300
26-Jul-22,6:25:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:25:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:25:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:25:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:25:02 PM,SPL,to Putra Heights,180
26-Jul-22,6:25:02 PM,PYL,to Putrajaya,240
26-Jul-22,6:25:02 PM,PYL,to Kwasa Damansara,240
26-Jul-22,6:30:01 PM,AGL,to Sentul Timur,360
26-Jul-22,6:30:01 PM,AGL,to Ampang,360
26-Jul-22,6:30:02 PM,KGL,to Kajang,360
26-Jul-22,6:30:02 PM,KGL,to Kwasa Damansara,360
26-Jul-22,6:30:02 PM,KJL,to Gombak,300
26-Jul-22,6:30:02 PM,KJL,to Putra Heights,300
26-Jul-22,6:30:02 PM,MRL,to Titiwangsa,600
26-Jul-22,6:30:02 PM,MRL,to KL Sentral,600
26-Jul-22,6:30:02 PM,SPL,to Sentul Timur,180
26-Jul-22,6:30:03 PM,SPL,to Putra Heights,180
26-Jul-22,6:30:03 PM,PYL,to Putrajaya,240
26-Jul-22,6:30:03 PM,PYL,to Kwasa Damansara,240
