date,time,line_short_code,headsign,freq_in_sec
27 July 2022, 10:20:09 AM,MRL,to KL Sentral,300
27 July 2022, 10:20:11 AM,SPL,to Sentul Timur,420
27 July 2022, 10:20:11 AM,SPL,to Putra Heights,420
27 July 2022, 10:20:13 AM,PYL,to Putrajaya,550
27 July 2022, 10:20:13 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:25:03 AM,AGL,to Sentul Timur,600
27 July 2022, 10:25:03 AM,AGL,to Ampang,600
27 July 2022, 10:25:04 AM,KGL,to Kajang,480
27 July 2022, 10:25:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:25:04 AM,KJL,to Gombak,420
27 July 2022, 10:25:05 AM,KJL,to Putra Heights,420
27 July 2022, 10:25:05 AM,MRL,to Titiwangsa,300
27 July 2022, 10:25:06 AM,MRL,to KL Sentral,300
27 July 2022, 10:25:06 AM,SPL,to Sentul Timur,420
27 July 2022, 10:25:08 AM,SPL,to Putra Heights,420
27 July 2022, 10:25:10 AM,PYL,to Putrajaya,550
27 July 2022, 10:25:11 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:30:03 AM,AGL,to Sentul Timur,600
27 July 2022, 10:30:03 AM,AGL,to Ampang,600
27 July 2022, 10:30:05 AM,KGL,to Kajang,480
27 July 2022, 10:30:05 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:30:07 AM,KJL,to Gombak,420
27 July 2022, 10:30:07 AM,KJL,to Putra Heights,420
27 July 2022, 10:30:08 AM,MRL,to Titiwangsa,300
27 July 2022, 10:30:08 AM,MRL,to KL Sentral,300
27 July 2022, 10:30:10 AM,SPL,to Sentul Timur,420
27 July 2022, 10:30:10 AM,SPL,to Putra Heights,420
27 July 2022, 10:30:12 AM,PYL,to Putrajaya,550
27 July 2022, 10:30:12 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:35:03 AM,AGL,to Sentul Timur,600
27 July 2022, 10:35:03 AM,AGL,to Ampang,600
27 July 2022, 10:35:05 AM,KGL,to Kajang,480
27 July 2022, 10:35:05 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:35:06 AM,KJL,to Gombak,420
27 July 2022, 10:35:07 AM,KJL,to Putra Heights,420
27 July 2022, 10:35:08 AM,MRL,to Titiwangsa,300
27 July 2022, 10:35:09 AM,MRL,to KL Sentral,300
27 July 2022, 10:35:09 AM,SPL,to Sentul Timur,420
27 July 2022, 10:35:11 AM,SPL,to Putra Heights,420
27 July 2022, 10:35:12 AM,PYL,to Putrajaya,550
27 July 2022, 10:35:14 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:40:01 AM,AGL,to Sentul Timur,600
27 July 2022, 10:40:01 AM,AGL,to Ampang,600
27 July 2022, 10:40:03 AM,KGL,to Kajang,480
27 July 2022, 10:40:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:40:05 AM,KJL,to Gombak,420
27 July 2022, 10:40:05 AM,KJL,to Putra Heights,420
27 July 2022, 10:40:07 AM,MRL,to Titiwangsa,300
27 July 2022, 10:40:07 AM,MRL,to KL Sentral,300
27 July 2022, 10:40:09 AM,SPL,to Sentul Timur,420
27 July 2022, 10:40:10 AM,SPL,to Putra Heights,420
27 July 2022, 10:40:13 AM,PYL,to Putrajaya,550
27 July 2022, 10:40:13 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:45:01 AM,AGL,to Sentul Timur,600
27 July 2022, 10:45:02 AM,AGL,to Ampang,600
27 July 2022, 10:45:02 AM,KGL,to Kajang,480
27 July 2022, 10:45:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:45:04 AM,KJL,to Gombak,420
27 July 2022, 10:45:05 AM,KJL,to Putra Heights,420
27 July 2022, 10:45:05 AM,MRL,to Titiwangsa,300
27 July 2022, 10:45:07 AM,MRL,to KL Sentral,300
27 July 2022, 10:45:07 AM,SPL,to Sentul Timur,420
27 July 2022, 10:45:08 AM,SPL,to Putra Heights,420
27 July 2022, 10:45:10 AM,PYL,to Putrajaya,550
27 July 2022, 10:45:11 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:50:02 AM,AGL,to Sentul Timur,600
27 July 2022, 10:50:03 AM,AGL,to Ampang,600
27 July 2022, 10:50:03 AM,KGL,to Kajang,480
27 July 2022, 10:50:05 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:50:05 AM,KJL,to Gombak,420
27 July 2022, 10:50:06 AM,KJL,to Putra Heights,420
27 July 2022, 10:50:06 AM,MRL,to Titiwangsa,300
27 July 2022, 10:50:07 AM,MRL,to KL Sentral,300
27 July 2022, 10:50:07 AM,SPL,to Sentul Timur,420
27 July 2022, 10:50:09 AM,SPL,to Putra Heights,420
27 July 2022, 10:50:10 AM,PYL,to Putrajaya,550
27 July 2022, 10:50:11 AM,PYL,to Kwasa Damansara,550
27 July 2022, 10:55:02 AM,AGL,to Sentul Timur,600
27 July 2022, 10:55:02 AM,AGL,to Ampang,600
27 July 2022, 10:55:04 AM,KGL,to Kajang,480
27 July 2022, 10:55:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 10:55:05 AM,KJL,to Gombak,420
27 July 2022, 10:55:05 AM,KJL,to Putra Heights,420
27 July 2022, 10:55:07 AM,MRL,to Titiwangsa,300
27 July 2022, 10:55:07 AM,MRL,to KL Sentral,300
27 July 2022, 10:55:09 AM,SPL,to Sentul Timur,420
27 July 2022, 10:55:11 AM,SPL,to Putra Heights,420
27 July 2022, 10:55:13 AM,PYL,to Putrajaya,550
27 July 2022, 10:55:14 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:00:03 AM,AGL,to Sentul Timur,600
27 July 2022, 11:00:03 AM,AGL,to Ampang,600
27 July 2022, 11:00:04 AM,KGL,to Kajang,480
27 July 2022, 11:00:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:00:06 AM,KJL,to Gombak,420
27 July 2022, 11:00:06 AM,KJL,to Putra Heights,420
27 July 2022, 11:00:07 AM,MRL,to Titiwangsa,300
27 July 2022, 11:00:07 AM,MRL,to KL Sentral,300
27 July 2022, 11:00:09 AM,SPL,to Sentul Timur,420
27 July 2022, 11:00:09 AM,SPL,to Putra Heights,420
27 July 2022, 11:00:12 AM,PYL,to Putrajaya,550
27 July 2022, 11:00:12 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:05:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:05:02 AM,AGL,to Ampang,600
27 July 2022, 11:05:02 AM,KGL,to Kajang,480
27 July 2022, 11:05:03 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:05:04 AM,KJL,to Gombak,420
27 July 2022, 11:05:05 AM,KJL,to Putra Heights,420
27 July 2022, 11:05:05 AM,MRL,to Titiwangsa,300
27 July 2022, 11:05:07 AM,MRL,to KL Sentral,300
27 July 2022, 11:05:07 AM,SPL,to Sentul Timur,420
27 July 2022, 11:05:09 AM,SPL,to Putra Heights,420
27 July 2022, 11:05:10 AM,PYL,to Putrajaya,550
27 July 2022, 11:05:11 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:10:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:10:04 AM,AGL,to Ampang,600
27 July 2022, 11:10:04 AM,KGL,to Kajang,480
27 July 2022, 11:10:06 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:10:06 AM,KJL,to Gombak,420
27 July 2022, 11:10:08 AM,KJL,to Putra Heights,420
27 July 2022, 11:10:08 AM,MRL,to Titiwangsa,300
27 July 2022, 11:10:09 AM,MRL,to KL Sentral,300
27 July 2022, 11:10:10 AM,SPL,to Sentul Timur,420
27 July 2022, 11:10:11 AM,SPL,to Putra Heights,420
27 July 2022, 11:10:14 AM,PYL,to Putrajaya,550
27 July 2022, 11:10:16 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:15:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:15:03 AM,AGL,to Ampang,600
27 July 2022, 11:15:04 AM,KGL,to Kajang,480
27 July 2022, 11:15:06 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:15:06 AM,KJL,to Gombak,420
27 July 2022, 11:15:08 AM,KJL,to Putra Heights,420
27 July 2022, 11:15:08 AM,MRL,to Titiwangsa,300
27 July 2022, 11:15:09 AM,MRL,to KL Sentral,300
27 July 2022, 11:15:09 AM,SPL,to Sentul Timur,420
27 July 2022, 11:15:11 AM,SPL,to Putra Heights,420
27 July 2022, 11:15:13 AM,PYL,to Putrajaya,550
27 July 2022, 11:15:14 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:20:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:20:03 AM,AGL,to Ampang,600
27 July 2022, 11:20:03 AM,KGL,to Kajang,480
27 July 2022, 11:20:04 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:20:04 AM,KJL,to Gombak,420
27 July 2022, 11:20:05 AM,KJL,to Putra Heights,420
27 July 2022, 11:20:05 AM,MRL,to Titiwangsa,300
27 July 2022, 11:20:07 AM,MRL,to KL Sentral,300
27 July 2022, 11:20:07 AM,SPL,to Sentul Timur,420
27 July 2022, 11:20:09 AM,SPL,to Putra Heights,420
27 July 2022, 11:20:11 AM,PYL,to Putrajaya,550
27 July 2022, 11:20:11 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:25:02 AM,AGL,to Sentul Timur,600
27 July 2022, 11:25:03 AM,AGL,to Ampang,600
27 July 2022, 11:25:03 AM,KGL,to Kajang,480
27 July 2022, 11:25:05 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:25:05 AM,KJL,to Gombak,420
27 July 2022, 11:25:06 AM,KJL,to Putra Heights,420
27 July 2022, 11:25:07 AM,MRL,to Titiwangsa,300
27 July 2022, 11:25:08 AM,MRL,to KL Sentral,300
27 July 2022, 11:25:08 AM,SPL,to Sentul Timur,420
27 July 2022, 11:25:10 AM,SPL,to Putra Heights,420
27 July 2022, 11:25:12 AM,PYL,to Putrajaya,550
27 July 2022, 11:25:13 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:30:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:30:01 AM,AGL,to Ampang,600
27 July 2022, 11:30:01 AM,KGL,to Kajang,480
27 July 2022, 11:30:01 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:30:01 AM,KJL,to Gombak,420
27 July 2022, 11:30:01 AM,KJL,to Putra Heights,420
27 July 2022, 11:30:02 AM,MRL,to Titiwangsa,300
27 July 2022, 11:30:02 AM,MRL,to KL Sentral,300
27 July 2022, 11:30:02 AM,SPL,to Sentul Timur,420
27 July 2022, 11:30:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:30:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:30:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:35:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:35:01 AM,AGL,to Ampang,600
27 July 2022, 11:35:01 AM,KGL,to Kajang,480
27 July 2022, 11:35:01 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:35:01 AM,KJL,to Gombak,420
27 July 2022, 11:35:01 AM,KJL,to Putra Heights,420
27 July 2022, 11:35:01 AM,MRL,to Titiwangsa,300
27 July 2022, 11:35:01 AM,MRL,to KL Sentral,300
27 July 2022, 11:35:01 AM,SPL,to Sentul Timur,420
27 July 2022, 11:35:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:35:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:35:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:40:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:40:02 AM,AGL,to Ampang,600
27 July 2022, 11:40:02 AM,KGL,to Kajang,480
27 July 2022, 11:40:02 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:40:02 AM,KJL,to Gombak,420
27 July 2022, 11:40:02 AM,KJL,to Putra Heights,420
27 July 2022, 11:40:02 AM,MRL,to Titiwangsa,300
27 July 2022, 11:40:02 AM,MRL,to KL Sentral,300
27 July 2022, 11:40:02 AM,SPL,to Sentul Timur,420
27 July 2022, 11:40:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:40:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:40:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:45:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:45:02 AM,AGL,to Ampang,600
27 July 2022, 11:45:02 AM,KGL,to Kajang,480
27 July 2022, 11:45:02 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:45:02 AM,KJL,to Gombak,420
27 July 2022, 11:45:02 AM,KJL,to Putra Heights,420
27 July 2022, 11:45:02 AM,MRL,to Titiwangsa,300
27 July 2022, 11:45:02 AM,MRL,to KL Sentral,300
27 July 2022, 11:45:02 AM,SPL,to Sentul Timur,420
27 July 2022, 11:45:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:45:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:45:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:50:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:50:01 AM,AGL,to Ampang,600
27 July 2022, 11:50:01 AM,KGL,to Kajang,480
27 July 2022, 11:50:01 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:50:02 AM,KJL,to Gombak,420
27 July 2022, 11:50:02 AM,KJL,to Putra Heights,420
27 July 2022, 11:50:02 AM,MRL,to Titiwangsa,300
27 July 2022, 11:50:02 AM,MRL,to KL Sentral,300
27 July 2022, 11:50:02 AM,SPL,to Sentul Timur,420
27 July 2022, 11:50:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:50:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:50:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 11:55:01 AM,AGL,to Sentul Timur,600
27 July 2022, 11:55:01 AM,AGL,to Ampang,600
27 July 2022, 11:55:01 AM,KGL,to Kajang,480
27 July 2022, 11:55:01 AM,KGL,to Kwasa Damansara,480
27 July 2022, 11:55:01 AM,KJL,to Gombak,420
27 July 2022, 11:55:01 AM,KJL,to Putra Heights,420
27 July 2022, 11:55:02 AM,MRL,to Titiwangsa,300
27 July 2022, 11:55:02 AM,MRL,to KL Sentral,300
27 July 2022, 11:55:02 AM,SPL,to Sentul Timur,420
27 July 2022, 11:55:02 AM,SPL,to Putra Heights,420
27 July 2022, 11:55:02 AM,PYL,to Putrajaya,550
27 July 2022, 11:55:02 AM,PYL,to Kwasa Damansara,550
27 July 2022, 12:00:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:00:01 PM,AGL,to Ampang,600
27 July 2022, 12:00:02 PM,KGL,to Kajang,480
27 July 2022, 12:00:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:00:02 PM,KJL,to Gombak,420
27 July 2022, 12:00:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:00:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:00:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:00:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:00:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:00:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:00:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:05:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:05:02 PM,AGL,to Ampang,600
27 July 2022, 12:05:02 PM,KGL,to Kajang,480
27 July 2022, 12:05:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:05:02 PM,KJL,to Gombak,420
27 July 2022, 12:05:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:05:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:05:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:05:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:05:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:05:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:05:03 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:10:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:10:02 PM,AGL,to Ampang,600
27 July 2022, 12:10:02 PM,KGL,to Kajang,480
27 July 2022, 12:10:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:10:02 PM,KJL,to Gombak,420
27 July 2022, 12:10:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:10:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:10:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:10:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:10:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:10:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:10:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:15:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:15:02 PM,AGL,to Ampang,600
27 July 2022, 12:15:02 PM,KGL,to Kajang,480
27 July 2022, 12:15:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:15:02 PM,KJL,to Gombak,420
27 July 2022, 12:15:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:15:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:15:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:15:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:15:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:15:03 PM,PYL,to Putrajaya,550
27 July 2022, 12:15:03 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:20:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:20:01 PM,AGL,to Ampang,600
27 July 2022, 12:20:01 PM,KGL,to Kajang,480
27 July 2022, 12:20:01 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:20:01 PM,KJL,to Gombak,420
27 July 2022, 12:20:01 PM,KJL,to Putra Heights,420
27 July 2022, 12:20:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:20:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:20:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:20:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:20:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:20:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:25:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:25:01 PM,AGL,to Ampang,600
27 July 2022, 12:25:01 PM,KGL,to Kajang,480
27 July 2022, 12:25:01 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:25:01 PM,KJL,to Gombak,420
27 July 2022, 12:25:01 PM,KJL,to Putra Heights,420
27 July 2022, 12:25:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:25:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:25:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:25:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:25:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:25:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:30:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:30:01 PM,AGL,to Ampang,600
27 July 2022, 12:30:01 PM,KGL,to Kajang,480
27 July 2022, 12:30:01 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:30:01 PM,KJL,to Gombak,420
27 July 2022, 12:30:01 PM,KJL,to Putra Heights,420
27 July 2022, 12:30:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:30:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:30:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:30:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:30:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:30:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:35:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:35:02 PM,AGL,to Ampang,600
27 July 2022, 12:35:02 PM,KGL,to Kajang,480
27 July 2022, 12:35:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:35:02 PM,KJL,to Gombak,420
27 July 2022, 12:35:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:35:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:35:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:35:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:35:03 PM,SPL,to Putra Heights,300
27 July 2022, 12:35:03 PM,PYL,to Putrajaya,550
27 July 2022, 12:35:03 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:40:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:40:02 PM,AGL,to Ampang,600
27 July 2022, 12:40:02 PM,KGL,to Kajang,480
27 July 2022, 12:40:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:40:02 PM,KJL,to Gombak,420
27 July 2022, 12:40:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:40:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:40:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:40:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:40:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:40:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:40:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:45:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:45:02 PM,AGL,to Ampang,600
27 July 2022, 12:45:02 PM,KGL,to Kajang,480
27 July 2022, 12:45:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:45:02 PM,KJL,to Gombak,420
27 July 2022, 12:45:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:45:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:45:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:45:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:45:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:45:03 PM,PYL,to Putrajaya,550
27 July 2022, 12:45:03 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:50:01 PM,AGL,to Sentul Timur,600
27 July 2022, 12:50:01 PM,AGL,to Ampang,600
27 July 2022, 12:50:01 PM,KGL,to Kajang,480
27 July 2022, 12:50:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:50:02 PM,KJL,to Gombak,420
27 July 2022, 12:50:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:50:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:50:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:50:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:50:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:50:02 PM,PYL,to Putrajaya,550
27 July 2022, 12:50:02 PM,PYL,to Kwasa Damansara,550
27 July 2022, 12:55:02 PM,AGL,to Sentul Timur,600
27 July 2022, 12:55:02 PM,AGL,to Ampang,600
27 July 2022, 12:55:02 PM,KGL,to Kajang,480
27 July 2022, 12:55:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 12:55:02 PM,KJL,to Gombak,420
27 July 2022, 12:55:02 PM,KJL,to Putra Heights,420
27 July 2022, 12:55:02 PM,MRL,to Titiwangsa,300
27 July 2022, 12:55:02 PM,MRL,to KL Sentral,300
27 July 2022, 12:55:02 PM,SPL,to Sentul Timur,300
27 July 2022, 12:55:02 PM,SPL,to Putra Heights,300
27 July 2022, 12:55:03 PM,PYL,to Putrajaya,550
27 July 2022, 12:55:03 PM,PYL,to Kwasa Damansara,550
27 July 2022, 01:00:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:00:01 PM,AGL,to Ampang,600
27 July 2022, 01:00:01 PM,KGL,to Kajang,480
27 July 2022, 01:00:01 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:00:01 PM,KJL,to Gombak,420
27 July 2022, 01:00:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:00:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:00:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:00:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:00:02 PM,SPL,to Putra Heights,300
27 July 2022, 01:00:02 PM,PYL,to Putrajaya,360
27 July 2022, 01:00:02 PM,PYL,to Kwasa Damansara,360
27 July 2022, 01:05:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:05:01 PM,AGL,to Ampang,600
27 July 2022, 01:05:01 PM,KGL,to Kajang,480
27 July 2022, 01:05:01 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:05:02 PM,KJL,to Gombak,420
27 July 2022, 01:05:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:05:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:05:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:05:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:05:02 PM,SPL,to Putra Heights,300
27 July 2022, 01:05:02 PM,PYL,to Putrajaya,360
27 July 2022, 01:05:02 PM,PYL,to Kwasa Damansara,360
27 July 2022, 01:10:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:10:01 PM,AGL,to Ampang,600
27 July 2022, 01:10:01 PM,KGL,to Kajang,480
27 July 2022, 01:10:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:10:02 PM,KJL,to Gombak,420
27 July 2022, 01:10:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:10:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:10:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:10:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:10:02 PM,SPL,to Putra Heights,300
27 July 2022, 01:10:02 PM,PYL,to Putrajaya,360
27 July 2022, 01:10:02 PM,PYL,to Kwasa Damansara,360
27 July 2022, 01:15:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:15:01 PM,AGL,to Ampang,600
27 July 2022, 01:15:01 PM,KGL,to Kajang,480
27 July 2022, 01:15:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:15:02 PM,KJL,to Gombak,420
27 July 2022, 01:15:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:15:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:15:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:15:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:15:02 PM,SPL,to Putra Heights,300
27 July 2022, 01:15:02 PM,PYL,to Putrajaya,360
27 July 2022, 01:15:02 PM,PYL,to Kwasa Damansara,360
27 July 2022, 01:20:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:20:01 PM,AGL,to Ampang,600
27 July 2022, 01:20:02 PM,KGL,to Kajang,480
27 July 2022, 01:20:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:20:02 PM,KJL,to Gombak,420
27 July 2022, 01:20:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:20:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:20:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:20:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:20:02 PM,SPL,to Putra Heights,300
27 July 2022, 01:20:02 PM,PYL,to Putrajaya,360
27 July 2022, 01:20:02 PM,PYL,to Kwasa Damansara,360
27 July 2022, 01:25:01 PM,AGL,to Sentul Timur,600
27 July 2022, 01:25:01 PM,AGL,to Ampang,600
27 July 2022, 01:25:02 PM,KGL,to Kajang,480
27 July 2022, 01:25:02 PM,KGL,to Kwasa Damansara,480
27 July 2022, 01:25:02 PM,KJL,to Gombak,420
27 July 2022, 01:25:02 PM,KJL,to Putra Heights,420
27 July 2022, 01:25:02 PM,MRL,to Titiwangsa,300
27 July 2022, 01:25:02 PM,MRL,to KL Sentral,300
27 July 2022, 01:25:02 PM,SPL,to Sentul Timur,300
27 July 2022, 01:25:02 PM,SPL,to Putra Heights,300
